Base;Fecha;Año;Mes;Temperatura
Primavera;1/12/2018;2018;12;0
Melchior;1/1/2018;2018;1;-4
Melchior;1/2/2018;2018;2;-6
Melchior;1/3/2018;2018;3;-8
Melchior;1/4/2018;2018;4;-11
Melchior;1/5/2018;2018;5;-13
Melchior;1/6/2018;2018;6;-16
Melchior;1/7/2018;2018;7;-18
Melchior;1/8/2018;2018;8;-17
Melchior;1/9/2018;2018;9;-14
Melchior;1/10/2018;2018;10;-11
Melchior;1/11/2018;2018;11;-9
Melchior;1/12/2018;2018;12;-6
Brown;1/1/2018;2018;1;-5
Brown;1/2/2018;2018;2;-7
Brown;1/3/2018;2018;3;-9
Brown;1/4/2018;2018;4;-12
Brown;1/5/2018;2018;5;-14
Brown;1/6/2018;2018;6;-17
Brown;1/7/2018;2018;7;-19
Brown;1/8/2018;2018;8;-18
Brown;1/9/2018;2018;9;-15
Brown;1/10/2018;2018;10;-12
Brown;1/11/2018;2018;11;-10
Brown;1/12/2018;2018;12;-7
Petrel;1/1/2018;2018;1;-4
Petrel;1/2/2018;2018;2;-6
Petrel;1/3/2018;2018;3;-8
Petrel;1/4/2018;2018;4;-11
Petrel;1/5/2018;2018;5;-13
Petrel;1/6/2018;2018;6;-16
Petrel;1/7/2018;2018;7;-18
Petrel;1/8/2018;2018;8;-17
Petrel;1/9/2018;2018;9;-14
Petrel;1/10/2018;2018;10;-11
Petrel;1/11/2018;2018;11;-9
Petrel;1/12/2018;2018;12;-6
Matienzo;1/1/2018;2018;1;-2
Matienzo;1/2/2018;2018;2;-4
Matienzo;1/3/2018;2018;3;-6
Matienzo;1/4/2018;2018;4;-9
Matienzo;1/5/2018;2018;5;-11
Matienzo;1/6/2018;2018;6;-14
Matienzo;1/7/2018;2018;7;-16
Matienzo;1/8/2018;2018;8;-15
Matienzo;1/9/2018;2018;9;-12
Matienzo;1/10/2018;2018;10;-9
Matienzo;1/11/2018;2018;11;-7
Matienzo;1/12/2018;2018;12;-4
Carlini;1/1/2019;2019;1;0
Carlini;1/2/2019;2019;2;-2
Carlini;1/3/2019;2019;3;-4
Carlini;1/4/2019;2019;4;-7
Carlini;1/5/2019;2019;5;-9
Carlini;1/6/2019;2019;6;-12
Carlini;1/7/2019;2019;7;-14
Carlini;1/8/2019;2019;8;-13
Carlini;1/9/2019;2019;9;-10
Carlini;1/10/2019;2019;10;-7
Carlini;1/11/2019;2019;11;-5
Carlini;1/12/2019;2019;12;-2
Esperanza;1/1/2019;2019;1;1
Esperanza;1/2/2019;2019;2;-1
Esperanza;1/3/2019;2019;3;-3
Esperanza;1/4/2019;2019;4;-6
Esperanza;1/5/2019;2019;5;-8
Esperanza;1/6/2019;2019;6;-11
Esperanza;1/7/2019;2019;7;-13
Esperanza;1/8/2019;2019;8;-12
Esperanza;1/9/2019;2019;9;-9
Esperanza;1/10/2019;2019;10;-6
Esperanza;1/11/2019;2019;11;-4
Esperanza;1/12/2019;2019;12;0
Marambio;1/1/2019;2019;1;-2
Marambio;1/2/2019;2019;2;-4
Marambio;1/3/2019;2019;3;-6
Marambio;1/4/2019;2019;4;-9
Marambio;1/5/2019;2019;5;-11
Marambio;1/6/2019;2019;6;-14
Marambio;1/7/2019;2019;7;-16
Marambio;1/8/2019;2019;8;-15
Marambio;1/9/2019;2019;9;-12
Marambio;1/10/2019;2019;10;-9
Marambio;1/11/2019;2019;11;-7
Marambio;1/12/2019;2019;12;-4
Orcadas;1/1/2019;2019;1;-3
Orcadas;1/2/2019;2019;2;-5
Orcadas;1/3/2019;2019;3;-7
Orcadas;1/4/2019;2019;4;-10
Orcadas;1/5/2019;2019;5;-12
Orcadas;1/6/2019;2019;6;-15
Orcadas;1/7/2019;2019;7;-17
Orcadas;1/8/2019;2019;8;-16
Orcadas;1/9/2019;2019;9;-13
Orcadas;1/10/2019;2019;10;-10
Orcadas;1/11/2019;2019;11;-8
Orcadas;1/12/2019;2019;12;-5
San Martín;1/1/2019;2019;1;2
San Martín;1/2/2019;2019;2;0
San Martín;1/3/2019;2019;3;-2
San Martín;1/4/2019;2019;4;-5
San Martín;1/5/2019;2019;5;-7
San Martín;1/6/2019;2019;6;-10
San Martín;1/7/2019;2019;7;-12
San Martín;1/8/2019;2019;8;-11
San Martín;1/9/2019;2019;9;-8
San Martín;1/10/2019;2019;10;-5
San Martín;1/11/2019;2019;11;-3
San Martín;1/12/2019;2019;12;1
Belgrano II;1/1/2019;2019;1;-6
Belgrano II;1/2/2019;2019;2;-8
Belgrano II;1/3/2019;2019;3;-10
Belgrano II;1/4/2019;2019;4;-13
Belgrano II;1/5/2019;2019;5;-15
Belgrano II;1/6/2019;2019;6;-18
Belgrano II;1/7/2019;2019;7;-20
Belgrano II;1/8/2019;2019;8;-19
Belgrano II;1/9/2019;2019;9;-15
Belgrano II;1/10/2019;2019;10;-12
Belgrano II;1/11/2019;2019;11;-10
Belgrano II;1/12/2019;2019;12;-7
Cámara;1/1/2019;2019;1;0
Cámara;1/2/2019;2019;2;-2
Cámara;1/3/2019;2019;3;-4
Cámara;1/4/2019;2019;4;-7
Cámara;1/5/2019;2019;5;-9
Cámara;1/6/2019;2019;6;-12
Cámara;1/7/2019;2019;7;-14
Cámara;1/8/2019;2019;8;-13
Cámara;1/9/2019;2019;9;-10
Cámara;1/10/2019;2019;10;-7
Cámara;1/11/2019;2019;11;-5
Cámara;1/12/2019;2019;12;-2
Decepción;1/1/2019;2019;1;-1
Decepción;1/2/2019;2019;2;-3
Decepción;1/3/2019;2019;3;-5
Decepción;1/4/2019;2019;4;-8
Decepción;1/5/2019;2019;5;-10
Decepción;1/6/2019;2019;6;-13
Decepción;1/7/2019;2019;7;-15
Decepción;1/8/2019;2019;8;-14
Decepción;1/9/2019;2019;9;-11
Decepción;1/10/2019;2019;10;-8
Decepción;1/11/2019;2019;11;-6
Decepción;1/12/2019;2019;12;-3
Primavera;1/1/2019;2019;1;1
Primavera;1/2/2019;2019;2;-1
Primavera;1/3/2019;2019;3;-3
Primavera;1/4/2019;2019;4;-6
Primavera;1/5/2019;2019;5;-8
Primavera;1/6/2019;2019;6;-11
Primavera;1/7/2019;2019;7;-13
Primavera;1/8/2019;2019;8;-12
Primavera;1/9/2019;2019;9;-9
Primavera;1/10/2019;2019;10;-6
Primavera;1/11/2019;2019;11;-4
Primavera;1/12/2019;2019;12;0
Melchior;1/1/2019;2019;1;-4
Melchior;1/2/2019;2019;2;-6
Melchior;1/3/2019;2019;3;-8
Melchior;1/4/2019;2019;4;-11
Melchior;1/5/2019;2019;5;-13
Melchior;1/6/2019;2019;6;-16
Melchior;1/7/2019;2019;7;-18
Melchior;1/8/2019;2019;8;-17
Melchior;1/9/2019;2019;9;-14
Melchior;1/10/2019;2019;10;-11
Melchior;1/11/2019;2019;11;-9
Melchior;1/12/2019;2019;12;-6
Brown;1/1/2019;2019;1;-5
Brown;1/2/2019;2019;2;-7
Brown;1/3/2019;2019;3;-9
Brown;1/4/2019;2019;4;-12
Brown;1/5/2019;2019;5;-14
Brown;1/6/2019;2019;6;-17
Brown;1/7/2019;2019;7;-19
Brown;1/8/2019;2019;8;-18
Brown;1/9/2019;2019;9;-15
Brown;1/10/2019;2019;10;-12
Brown;1/11/2019;2019;11;-10
Brown;1/12/2019;2019;12;-7
Petrel;1/1/2019;2019;1;-4
Petrel;1/2/2019;2019;2;-6
Petrel;1/3/2019;2019;3;-8
Petrel;1/4/2019;2019;4;-11
Petrel;1/5/2019;2019;5;-13
Petrel;1/6/2019;2019;6;-16
Petrel;1/7/2019;2019;7;-18
Petrel;1/8/2019;2019;8;-17
Petrel;1/9/2019;2019;9;-14
Petrel;1/10/2019;2019;10;-11
Petrel;1/11/2019;2019;11;-9
Petrel;1/12/2019;2019;12;-6
Matienzo;1/1/2019;2019;1;-2
Matienzo;1/2/2019;2019;2;-4
Matienzo;1/3/2019;2019;3;-6
Matienzo;1/4/2019;2019;4;-9
Matienzo;1/5/2019;2019;5;-11
Matienzo;1/6/2019;2019;6;-14
Matienzo;1/7/2019;2019;7;-16
Matienzo;1/8/2019;2019;8;-15
Matienzo;1/9/2019;2019;9;-12
Matienzo;1/10/2019;2019;10;-9
Matienzo;1/11/2019;2019;11;-7
Matienzo;1/12/2019;2019;12;-4
Carlini;1/1/2020;2020;1;0
Carlini;1/2/2020;2020;2;-2
Carlini;1/3/2020;2020;3;-4
Carlini;1/4/2020;2020;4;-7
Carlini;1/5/2020;2020;5;-9
Carlini;1/6/2020;2020;6;-12
Carlini;1/7/2020;2020;7;-14
Carlini;1/8/2020;2020;8;-13
Carlini;1/9/2020;2020;9;-10
Carlini;1/10/2020;2020;10;-7
Carlini;1/11/2020;2020;11;-5
Carlini;1/12/2020;2020;12;-2
Esperanza;1/1/2020;2020;1;1
Esperanza;1/2/2020;2020;2;-1
Esperanza;1/3/2020;2020;3;-3
Esperanza;1/4/2020;2020;4;-6
Esperanza;1/5/2020;2020;5;-8
Esperanza;1/6/2020;2020;6;-11
Esperanza;1/7/2020;2020;7;-13
Esperanza;1/8/2020;2020;8;-12
Esperanza;1/9/2020;2020;9;-9
Esperanza;1/10/2020;2020;10;-6
Esperanza;1/11/2020;2020;11;-4
Esperanza;1/12/2020;2020;12;0
Marambio;1/1/2020;2020;1;-2
Marambio;1/2/2020;2020;2;-4
Marambio;1/3/2020;2020;3;-6
Marambio;1/4/2020;2020;4;-9
Marambio;1/5/2020;2020;5;-11
Marambio;1/6/2020;2020;6;-14
Marambio;1/7/2020;2020;7;-16
Marambio;1/8/2020;2020;8;-15
Marambio;1/9/2020;2020;9;-12
Marambio;1/10/2020;2020;10;-9
Marambio;1/11/2020;2020;11;-7
Marambio;1/12/2020;2020;12;-4
Orcadas;1/1/2020;2020;1;-3
Orcadas;1/2/2020;2020;2;-5
Orcadas;1/3/2020;2020;3;-7
Orcadas;1/4/2020;2020;4;-10
Orcadas;1/5/2020;2020;5;-12
Orcadas;1/6/2020;2020;6;-15
Orcadas;1/7/2020;2020;7;-17
Orcadas;1/8/2020;2020;8;-16
Orcadas;1/9/2020;2020;9;-13
Orcadas;1/10/2020;2020;10;-10
Orcadas;1/11/2020;2020;11;-8
Orcadas;1/12/2020;2020;12;-5
San Martín;1/1/2020;2020;1;2
San Martín;1/2/2020;2020;2;0
San Martín;1/3/2020;2020;3;-2
San Martín;1/4/2020;2020;4;-5
San Martín;1/5/2020;2020;5;-7
San Martín;1/6/2020;2020;6;-10
San Martín;1/7/2020;2020;7;-12
San Martín;1/8/2020;2020;8;-11
San Martín;1/9/2020;2020;9;-8
San Martín;1/10/2020;2020;10;-5
San Martín;1/11/2020;2020;11;-3
San Martín;1/12/2020;2020;12;1
Belgrano II;1/1/2020;2020;1;-6
Belgrano II;1/2/2020;2020;2;-8
Belgrano II;1/3/2020;2020;3;-10
Belgrano II;1/4/2020;2020;4;-13
Belgrano II;1/5/2020;2020;5;-15
Belgrano II;1/6/2020;2020;6;-18
Belgrano II;1/7/2020;2020;7;-20
Belgrano II;1/8/2020;2020;8;-19
Belgrano II;1/9/2020;2020;9;-15
Belgrano II;1/10/2020;2020;10;-12
Belgrano II;1/11/2020;2020;11;-10
Belgrano II;1/12/2020;2020;12;-7
Cámara;1/1/2020;2020;1;0
Cámara;1/2/2020;2020;2;-2
Cámara;1/3/2020;2020;3;-4
Cámara;1/4/2020;2020;4;-7
Cámara;1/5/2020;2020;5;-9
Cámara;1/6/2020;2020;6;-12
Cámara;1/7/2020;2020;7;-14
Cámara;1/8/2020;2020;8;-13
Cámara;1/9/2020;2020;9;-10
Cámara;1/10/2020;2020;10;-7
Cámara;1/11/2020;2020;11;-5
Cámara;1/12/2020;2020;12;-2
Decepción;1/1/2020;2020;1;-1
Decepción;1/2/2020;2020;2;-3
Decepción;1/3/2020;2020;3;-5
Decepción;1/4/2020;2020;4;-8
Decepción;1/5/2020;2020;5;-10
Decepción;1/6/2020;2020;6;-13
Decepción;1/7/2020;2020;7;-15
Decepción;1/8/2020;2020;8;-14
Decepción;1/9/2020;2020;9;-11
Decepción;1/10/2020;2020;10;-8
Decepción;1/11/2020;2020;11;-6
Decepción;1/12/2020;2020;12;-3
Primavera;1/1/2020;2020;1;1
Primavera;1/2/2020;2020;2;-1
Primavera;1/3/2020;2020;3;-3
Primavera;1/4/2020;2020;4;-6
Primavera;1/5/2020;2020;5;-8
Primavera;1/6/2020;2020;6;-11
Primavera;1/7/2020;2020;7;-13
Primavera;1/8/2020;2020;8;-12
Primavera;1/9/2020;2020;9;-9
Primavera;1/10/2020;2020;10;-6
Primavera;1/11/2020;2020;11;-4
Primavera;1/12/2020;2020;12;0
Melchior;1/1/2020;2020;1;-4
Melchior;1/2/2020;2020;2;-6
Melchior;1/3/2020;2020;3;-8
Melchior;1/4/2020;2020;4;-11
Melchior;1/5/2020;2020;5;-13
Melchior;1/6/2020;2020;6;-16
Melchior;1/7/2020;2020;7;-18
Melchior;1/8/2020;2020;8;-17
Melchior;1/9/2020;2020;9;-14
Melchior;1/10/2020;2020;10;-11
Melchior;1/11/2020;2020;11;-9
Melchior;1/12/2020;2020;12;-6
Brown;1/1/2020;2020;1;-5
Brown;1/2/2020;2020;2;-7
Brown;1/3/2020;2020;3;-9
Brown;1/4/2020;2020;4;-12
Brown;1/5/2020;2020;5;-14
Brown;1/6/2020;2020;6;-17
Brown;1/7/2020;2020;7;-19
Brown;1/8/2020;2020;8;-18
Brown;1/9/2020;2020;9;-15
Brown;1/10/2020;2020;10;-12
Brown;1/11/2020;2020;11;-10
Brown;1/12/2020;2020;12;-7
Petrel;1/1/2020;2020;1;-4
Petrel;1/2/2020;2020;2;-6
Petrel;1/3/2020;2020;3;-8
Petrel;1/4/2020;2020;4;-11
Petrel;1/5/2020;2020;5;-13
Petrel;1/6/2020;2020;6;-16
Petrel;1/7/2020;2020;7;-18
Petrel;1/8/2020;2020;8;-17
Petrel;1/9/2020;2020;9;-14
Petrel;1/10/2020;2020;10;-11
Petrel;1/11/2020;2020;11;-9
Petrel;1/12/2020;2020;12;-6
Matienzo;1/1/2020;2020;1;-2
Matienzo;1/2/2020;2020;2;-4
Matienzo;1/3/2020;2020;3;-6
Matienzo;1/4/2020;2020;4;-9
Matienzo;1/5/2020;2020;5;-11
Matienzo;1/6/2020;2020;6;-14
Matienzo;1/7/2020;2020;7;-16
Matienzo;1/8/2020;2020;8;-15
Matienzo;1/9/2020;2020;9;-12
Matienzo;1/10/2020;2020;10;-9
Matienzo;1/11/2020;2020;11;-7
Matienzo;1/12/2020;2020;12;-4
Carlini;1/1/2021;2021;1;0
Carlini;1/2/2021;2021;2;-2
Carlini;1/3/2021;2021;3;-4
Carlini;1/4/2021;2021;4;-7
Carlini;1/5/2021;2021;5;-9
Carlini;1/6/2021;2021;6;-12
Carlini;1/7/2021;2021;7;-14
Carlini;1/8/2021;2021;8;-13
Carlini;1/9/2021;2021;9;-10
Carlini;1/10/2021;2021;10;-7
Carlini;1/11/2021;2021;11;-5
Carlini;1/12/2021;2021;12;-2
Esperanza;1/1/2021;2021;1;1
Esperanza;1/2/2021;2021;2;-1
Esperanza;1/3/2021;2021;3;-3
Esperanza;1/4/2021;2021;4;-6
Esperanza;1/5/2021;2021;5;-8
Esperanza;1/6/2021;2021;6;-11
Esperanza;1/7/2021;2021;7;-13
Esperanza;1/8/2021;2021;8;-12
Esperanza;1/9/2021;2021;9;-9
Esperanza;1/10/2021;2021;10;-6
Esperanza;1/11/2021;2021;11;-4
Esperanza;1/12/2021;2021;12;0
Marambio;1/1/2021;2021;1;-2
Marambio;1/2/2021;2021;2;-4
Marambio;1/3/2021;2021;3;-6
Marambio;1/4/2021;2021;4;-9
Marambio;1/5/2021;2021;5;-11
Marambio;1/6/2021;2021;6;-14
Marambio;1/7/2021;2021;7;-16
Marambio;1/8/2021;2021;8;-15
Marambio;1/9/2021;2021;9;-12
Marambio;1/10/2021;2021;10;-9
Marambio;1/11/2021;2021;11;-7
Marambio;1/12/2021;2021;12;-4
Orcadas;1/1/2021;2021;1;-3
Orcadas;1/2/2021;2021;2;-5
Orcadas;1/3/2021;2021;3;-7
Orcadas;1/4/2021;2021;4;-10
Orcadas;1/5/2021;2021;5;-12
Orcadas;1/6/2021;2021;6;-15
Orcadas;1/7/2021;2021;7;-17
Orcadas;1/8/2021;2021;8;-16
Orcadas;1/9/2021;2021;9;-13
Orcadas;1/10/2021;2021;10;-10
Orcadas;1/11/2021;2021;11;-8
Orcadas;1/12/2021;2021;12;-5
San Martín;1/1/2021;2021;1;2
San Martín;1/2/2021;2021;2;0
San Martín;1/3/2021;2021;3;-2
San Martín;1/4/2021;2021;4;-5
San Martín;1/5/2021;2021;5;-7
San Martín;1/6/2021;2021;6;-10
San Martín;1/7/2021;2021;7;-12
San Martín;1/8/2021;2021;8;-11
San Martín;1/9/2021;2021;9;-8
San Martín;1/10/2021;2021;10;-5
San Martín;1/11/2021;2021;11;-3
San Martín;1/12/2021;2021;12;1
Belgrano II;1/1/2021;2021;1;-6
Belgrano II;1/2/2021;2021;2;-8
Belgrano II;1/3/2021;2021;3;-10
Belgrano II;1/4/2021;2021;4;-13
Belgrano II;1/5/2021;2021;5;-15
Belgrano II;1/6/2021;2021;6;-18
Belgrano II;1/7/2021;2021;7;-20
Belgrano II;1/8/2021;2021;8;-19
Belgrano II;1/9/2021;2021;9;-15
Belgrano II;1/10/2021;2021;10;-12
Belgrano II;1/11/2021;2021;11;-10
Belgrano II;1/12/2021;2021;12;-7
Cámara;1/1/2021;2021;1;0
Cámara;1/2/2021;2021;2;-2
Cámara;1/3/2021;2021;3;-4
Cámara;1/4/2021;2021;4;-7
Cámara;1/5/2021;2021;5;-9
Cámara;1/6/2021;2021;6;-12
Cámara;1/7/2021;2021;7;-14
Cámara;1/8/2021;2021;8;-13
Cámara;1/9/2021;2021;9;-10
Cámara;1/10/2021;2021;10;-7
Cámara;1/11/2021;2021;11;-5
Cámara;1/12/2021;2021;12;-2
Decepción;1/1/2021;2021;1;-1
Decepción;1/2/2021;2021;2;-3
Decepción;1/3/2021;2021;3;-5
Decepción;1/4/2021;2021;4;-8
Decepción;1/5/2021;2021;5;-10
Decepción;1/6/2021;2021;6;-13
Decepción;1/7/2021;2021;7;-15
Decepción;1/8/2021;2021;8;-14
Decepción;1/9/2021;2021;9;-11
Decepción;1/10/2021;2021;10;-8
Decepción;1/11/2021;2021;11;-6
Decepción;1/12/2021;2021;12;-3
Primavera;1/1/2021;2021;1;1
Primavera;1/2/2021;2021;2;-1
Primavera;1/3/2021;2021;3;-3
Primavera;1/4/2021;2021;4;-6
Primavera;1/5/2021;2021;5;-8
Primavera;1/6/2021;2021;6;-11
Primavera;1/7/2021;2021;7;-13
Primavera;1/8/2021;2021;8;-12
Primavera;1/9/2021;2021;9;-9
Primavera;1/10/2021;2021;10;-6
Primavera;1/11/2021;2021;11;-4
Primavera;1/12/2021;2021;12;0
Melchior;1/1/2021;2021;1;-4
Melchior;1/2/2021;2021;2;-6
Melchior;1/3/2021;2021;3;-8
Melchior;1/4/2021;2021;4;-11
Melchior;1/5/2021;2021;5;-13
Melchior;1/6/2021;2021;6;-16
Melchior;1/7/2021;2021;7;-18
Melchior;1/8/2021;2021;8;-17
Melchior;1/9/2021;2021;9;-14
Melchior;1/10/2021;2021;10;-11
Melchior;1/11/2021;2021;11;-9
Melchior;1/12/2021;2021;12;-6
Brown;1/1/2021;2021;1;-5
Brown;1/2/2021;2021;2;-7
Brown;1/3/2021;2021;3;-9
Brown;1/4/2021;2021;4;-12
Brown;1/5/2021;2021;5;-14
Brown;1/6/2021;2021;6;-17
Brown;1/7/2021;2021;7;-19
Brown;1/8/2021;2021;8;-18
Brown;1/9/2021;2021;9;-15
Brown;1/10/2021;2021;10;-12
Brown;1/11/2021;2021;11;-10
Brown;1/12/2021;2021;12;-7
Petrel;1/1/2021;2021;1;-4
Petrel;1/2/2021;2021;2;-6
Petrel;1/3/2021;2021;3;-8
Petrel;1/4/2021;2021;4;-11
Petrel;1/5/2021;2021;5;-13
Petrel;1/6/2021;2021;6;-16
Petrel;1/7/2021;2021;7;-18
Petrel;1/8/2021;2021;8;-17
Petrel;1/9/2021;2021;9;-14
Petrel;1/10/2021;2021;10;-11
Petrel;1/11/2021;2021;11;-9
Petrel;1/12/2021;2021;12;-6
Matienzo;1/1/2021;2021;1;-2
Matienzo;1/2/2021;2021;2;-4
Matienzo;1/3/2021;2021;3;-6
Matienzo;1/4/2021;2021;4;-9
Matienzo;1/5/2021;2021;5;-11
Matienzo;1/6/2021;2021;6;-14
Matienzo;1/7/2021;2021;7;-16
Matienzo;1/8/2021;2021;8;-15
Matienzo;1/9/2021;2021;9;-12
Matienzo;1/10/2021;2021;10;-9
Matienzo;1/11/2021;2021;11;-7
Matienzo;1/12/2021;2021;12;-4
Carlini;1/1/2022;2022;1;0
Carlini;1/2/2022;2022;2;-2
Carlini;1/3/2022;2022;3;-4
Carlini;1/4/2022;2022;4;-7
Carlini;1/5/2022;2022;5;-9
Carlini;1/6/2022;2022;6;-12
Carlini;1/7/2022;2022;7;-14
Carlini;1/8/2022;2022;8;-13
Carlini;1/9/2022;2022;9;-10
Carlini;1/10/2022;2022;10;-7
Carlini;1/11/2022;2022;11;-5
Carlini;1/12/2022;2022;12;-2
Esperanza;1/1/2022;2022;1;1
Esperanza;1/2/2022;2022;2;-1
Esperanza;1/3/2022;2022;3;-3
Esperanza;1/4/2022;2022;4;-6
Esperanza;1/5/2022;2022;5;-8
Esperanza;1/6/2022;2022;6;-11
Esperanza;1/7/2022;2022;7;-13
Esperanza;1/8/2022;2022;8;-12
Esperanza;1/9/2022;2022;9;-9
Esperanza;1/10/2022;2022;10;-6
Esperanza;1/11/2022;2022;11;-4
Esperanza;1/12/2022;2022;12;0
Marambio;1/1/2022;2022;1;-2
Marambio;1/2/2022;2022;2;-4
Marambio;1/3/2022;2022;3;-6
Marambio;1/4/2022;2022;4;-9
Marambio;1/5/2022;2022;5;-11
Marambio;1/6/2022;2022;6;-14
Marambio;1/7/2022;2022;7;-16
Marambio;1/8/2022;2022;8;-15
Marambio;1/9/2022;2022;9;-12
Marambio;1/10/2022;2022;10;-9
Marambio;1/11/2022;2022;11;-7
Marambio;1/12/2022;2022;12;-4
Orcadas;1/1/2022;2022;1;-3
Orcadas;1/2/2022;2022;2;-5
Orcadas;1/3/2022;2022;3;-7
Orcadas;1/4/2022;2022;4;-10
Orcadas;1/5/2022;2022;5;-12
Orcadas;1/6/2022;2022;6;-15
Orcadas;1/7/2022;2022;7;-17
Orcadas;1/8/2022;2022;8;-16
Orcadas;1/9/2022;2022;9;-13
Orcadas;1/10/2022;2022;10;-10
Orcadas;1/11/2022;2022;11;-8
Orcadas;1/12/2022;2022;12;-5
San Martín;1/1/2022;2022;1;2
San Martín;1/2/2022;2022;2;0
San Martín;1/3/2022;2022;3;-2
San Martín;1/4/2022;2022;4;-5
San Martín;1/5/2022;2022;5;-7
San Martín;1/6/2022;2022;6;-10
San Martín;1/7/2022;2022;7;-12
San Martín;1/8/2022;2022;8;-11
San Martín;1/9/2022;2022;9;-8
San Martín;1/10/2022;2022;10;-5
San Martín;1/11/2022;2022;11;-3
San Martín;1/12/2022;2022;12;1
Belgrano II;1/1/2022;2022;1;-6
Belgrano II;1/2/2022;2022;2;-8
Belgrano II;1/3/2022;2022;3;-10
Belgrano II;1/4/2022;2022;4;-13
Belgrano II;1/5/2022;2022;5;-15
Belgrano II;1/6/2022;2022;6;-18
Belgrano II;1/7/2022;2022;7;-20
Belgrano II;1/8/2022;2022;8;-19
Belgrano II;1/9/2022;2022;9;-15
Belgrano II;1/10/2022;2022;10;-12
Belgrano II;1/11/2022;2022;11;-10
Belgrano II;1/12/2022;2022;12;-7
Cámara;1/1/2022;2022;1;0
Cámara;1/2/2022;2022;2;-2
Cámara;1/3/2022;2022;3;-4
Cámara;1/4/2022;2022;4;-7
Cámara;1/5/2022;2022;5;-9
Cámara;1/6/2022;2022;6;-12
Cámara;1/7/2022;2022;7;-14
Cámara;1/8/2022;2022;8;-13
Cámara;1/9/2022;2022;9;-10
Cámara;1/10/2022;2022;10;-7
Cámara;1/11/2022;2022;11;-5
Cámara;1/12/2022;2022;12;-2
Decepción;1/1/2022;2022;1;-1
Decepción;1/2/2022;2022;2;-3
Decepción;1/3/2022;2022;3;-5
Decepción;1/4/2022;2022;4;-8
Decepción;1/5/2022;2022;5;-10
Decepción;1/6/2022;2022;6;-13
Decepción;1/7/2022;2022;7;-15
Decepción;1/8/2022;2022;8;-14
Decepción;1/9/2022;2022;9;-11
Decepción;1/10/2022;2022;10;-8
Decepción;1/11/2022;2022;11;-6
Decepción;1/12/2022;2022;12;-3
Primavera;1/1/2022;2022;1;1
Primavera;1/2/2022;2022;2;-1
Primavera;1/3/2022;2022;3;-3
Primavera;1/4/2022;2022;4;-6
Primavera;1/5/2022;2022;5;-8
Primavera;1/6/2022;2022;6;-11
Primavera;1/7/2022;2022;7;-13
Primavera;1/8/2022;2022;8;-12
Primavera;1/9/2022;2022;9;-9
Primavera;1/10/2022;2022;10;-6
Primavera;1/11/2022;2022;11;-4
Primavera;1/12/2022;2022;12;0
Melchior;1/1/2022;2022;1;-4
Melchior;1/2/2022;2022;2;-6
Melchior;1/3/2022;2022;3;-8
Melchior;1/4/2022;2022;4;-11
Melchior;1/5/2022;2022;5;-13
Melchior;1/6/2022;2022;6;-16
Melchior;1/7/2022;2022;7;-18
Melchior;1/8/2022;2022;8;-17
Melchior;1/9/2022;2022;9;-14
Melchior;1/10/2022;2022;10;-11
Melchior;1/11/2022;2022;11;-9
Melchior;1/12/2022;2022;12;-6
Brown;1/1/2022;2022;1;-5
Brown;1/2/2022;2022;2;-7
Brown;1/3/2022;2022;3;-9
Brown;1/4/2022;2022;4;-12
Brown;1/5/2022;2022;5;-14
Brown;1/6/2022;2022;6;-17
Brown;1/7/2022;2022;7;-19
Brown;1/8/2022;2022;8;-18
Brown;1/9/2022;2022;9;-15
Brown;1/10/2022;2022;10;-12
Brown;1/11/2022;2022;11;-10
Brown;1/12/2022;2022;12;-7
Petrel;1/1/2022;2022;1;-4
Petrel;1/2/2022;2022;2;-6
Petrel;1/3/2022;2022;3;-8
Petrel;1/4/2022;2022;4;-11
Petrel;1/5/2022;2022;5;-13
Petrel;1/6/2022;2022;6;-16
Petrel;1/7/2022;2022;7;-18
Petrel;1/8/2022;2022;8;-17
Petrel;1/9/2022;2022;9;-14
Petrel;1/10/2022;2022;10;-11
Petrel;1/11/2022;2022;11;-9
Petrel;1/12/2022;2022;12;-6
Matienzo;1/1/2022;2022;1;-2
Matienzo;1/2/2022;2022;2;-4
Matienzo;1/3/2022;2022;3;-6
Matienzo;1/4/2022;2022;4;-9
Matienzo;1/5/2022;2022;5;-11
Matienzo;1/6/2022;2022;6;-14
Matienzo;1/7/2022;2022;7;-16
Matienzo;1/8/2022;2022;8;-15
Matienzo;1/9/2022;2022;9;-12
Matienzo;1/10/2022;2022;10;-9
Matienzo;1/11/2022;2022;11;-7
Matienzo;1/12/2022;2022;12;-4
Carlini;1/1/2023;2023;1;0
Carlini;1/2/2023;2023;2;-2
Carlini;1/3/2023;2023;3;-4
Carlini;1/4/2023;2023;4;-7
Carlini;1/5/2023;2023;5;-9
Carlini;1/6/2023;2023;6;-12
Carlini;1/7/2023;2023;7;-14
Carlini;1/8/2023;2023;8;-13
Carlini;1/9/2023;2023;9;-10
Carlini;1/10/2023;2023;10;-7
Carlini;1/11/2023;2023;11;-5
Carlini;1/12/2023;2023;12;-2
Esperanza;1/1/2023;2023;1;1
Esperanza;1/2/2023;2023;2;-1
Esperanza;1/3/2023;2023;3;-3
Esperanza;1/4/2023;2023;4;-6
Esperanza;1/5/2023;2023;5;-8
Esperanza;1/6/2023;2023;6;-11
